latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.272406,86.98378,51.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,11.0,0.00,99,1010.9,6.5,17.1,270,278
2024-01-01T01:00,11.0,0.00,99,1012.2,6.0,16.7,287,295
2024-01-01T02:00,12.4,0.00,96,1012.8,9.4,14.5,293,297
2024-01-01T03:00,13.8,0.00,91,1013.6,8.8,12.3,289,291
2024-01-01T04:00,15.4,0.00,85,1013.8,8.8,11.9,282,284
2024-01-01T05:00,17.0,0.00,79,1013.2,9.8,12.5,278,282
2024-01-01T06:00,18.2,0.00,73,1011.9,10.1,13.0,274,276
2024-01-01T07:00,19.1,0.00,68,1010.4,10.8,13.7,272,273
2024-01-01T08:00,19.8,0.00,64,1009.3,11.2,14.4,274,274
2024-01-01T09:00,19.9,0.00,62,1008.5,11.6,15.2,275,275
2024-01-01T10:00,19.4,0.00,62,1008.1,11.2,15.9,276,276
2024-01-01T11:00,17.6,0.00,72,1008.3,7.6,18.1,273,276
2024-01-01T12:00,15.4,0.00,80,1008.8,8.4,21.3,280,281
2024-01-01T13:00,13.7,0.00,86,1010.3,8.2,21.3,285,286
2024-01-01T14:00,13.0,0.00,88,1010.6,8.0,20.7,278,283
2024-01-01T15:00,12.6,0.00,90,1011.1,7.9,20.8,273,279
2024-01-01T16:00,12.1,0.00,91,1011.4,7.6,20.7,278,283
2024-01-01T17:00,11.6,0.00,93,1011.4,6.9,19.2,279,287
2024-01-01T18:00,11.1,0.00,94,1011.2,6.9,18.7,276,286
2024-01-01T19:00,10.8,0.00,95,1010.8,6.9,19.0,276,285
2024-01-01T20:00,10.6,0.00,96,1010.5,6.5,18.3,276,285
2024-01-01T21:00,10.3,0.00,96,1009.9,6.8,17.4,270,283
2024-01-01T22:00,9.9,0.00,97,1009.8,6.8,16.9,267,281
2024-01-01T23:00,9.9,0.00,97,1009.9,6.5,17.9,267,279
2024-01-02T00:00,9.8,0.00,98,1010.5,6.5,18.1,264,277
2024-01-02T01:00,9.2,0.00,99,1011.8,5.9,15.6,259,277
2024-01-02T02:00,10.7,0.00,97,1012.5,7.2,14.8,264,284
2024-01-02T03:00,12.7,0.00,91,1013.2,5.1,12.4,278,292
2024-01-02T04:00,14.9,0.00,84,1013.5,6.3,8.9,294,297
2024-01-02T05:00,17.0,0.00,76,1012.8,7.8,10.4,304,304
2024-01-02T06:00,18.5,0.00,70,1011.5,8.9,11.8,310,310
2024-01-02T07:00,19.7,0.00,66,1010.1,8.9,11.2,310,310
2024-01-02T08:00,20.5,0.00,64,1009.0,7.7,10.0,307,311
2024-01-02T09:00,20.8,0.00,63,1008.3,7.0,9.0,305,307
2024-01-02T10:00,20.6,0.00,65,1007.9,6.0,8.5,295,298
2024-01-02T11:00,17.9,0.00,82,1007.9,7.8,9.4,257,277
2024-01-02T12:00,15.2,0.00,88,1008.5,10.1,12.6,253,270
2024-01-02T13:00,14.5,0.00,91,1010.0,9.0,12.6,254,265
2024-01-02T14:00,13.5,0.00,94,1010.4,10.4,13.0,268,275
2024-01-02T15:00,13.6,0.00,93,1010.6,9.6,12.3,290,285
2024-01-02T16:00,12.7,0.00,95,1011.0,10.5,13.5,308,295
2024-01-02T17:00,12.1,0.00,96,1011.0,10.5,13.6,308,302
2024-01-02T18:00,11.7,0.00,97,1010.6,9.9,12.7,316,315
2024-01-02T19:00,11.1,0.00,99,1010.6,10.0,12.8,311,320
2024-01-02T20:00,10.7,0.00,100,1010.4,9.3,12.0,298,319
2024-01-02T21:00,10.7,0.00,100,1010.0,8.6,11.0,292,319
2024-01-02T22:00,10.3,0.00,100,1009.9,8.2,10.2,285,315
2024-01-02T23:00,10.8,0.00,100,1010.0,3.6,9.5,270,307
2024-01-03T00:00,10.6,0.00,100,1010.6,3.8,9.3,253,298
2024-01-03T01:00,10.9,0.00,100,1011.7,2.9,7.9,240,286
2024-01-03T02:00,11.4,0.00,95,1012.4,4.4,7.9,235,270
2024-01-03T03:00,12.3,0.00,90,1013.3,3.3,7.3,221,259
2024-01-03T04:00,13.6,0.00,95,1013.0,0.0,1.0,270,315
2024-01-03T05:00,15.1,0.00,94,1012.6,1.8,1.8,270,270
2024-01-03T06:00,17.4,0.00,85,1011.6,3.4,3.9,302,304
2024-01-03T07:00,19.2,0.00,79,1010.1,5.6,6.9,310,309
2024-01-03T08:00,20.4,0.00,70,1008.9,6.1,8.1,315,315
2024-01-03T09:00,21.0,0.00,65,1008.0,5.4,6.9,312,313
2024-01-03T10:00,20.8,0.00,66,1007.9,4.8,6.4,297,297
2024-01-03T11:00,18.4,0.00,80,1007.8,6.2,7.5,280,287
2024-01-03T12:00,17.5,0.00,79,1008.0,6.7,8.7,286,294
2024-01-03T13:00,15.7,0.00,86,1008.7,7.3,9.8,259,278
2024-01-03T14:00,15.1,0.00,88,1008.9,7.4,10.2,293,302
2024-01-03T15:00,14.6,0.00,90,1009.4,7.7,10.2,323,318
2024-01-03T16:00,13.4,0.00,93,1009.6,8.7,11.0,330,328
