latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.321617,74.79452,31.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,23.2,83,0.00,1007.8,4.2,59,7.7,49
2024-01-01T01:00,24.2,80,0.00,1008.8,3.7,79,6.3,77
2024-01-01T02:00,24.2,80,0.00,1009.3,5.2,78,7.8,68
2024-01-01T03:00,26.4,73,0.00,1009.9,4.5,76,8.4,65
2024-01-01T04:00,29.0,63,0.00,1010.6,4.0,63,5.6,63
2024-01-01T05:00,30.8,52,0.00,1010.4,1.0,45,1.8,79
2024-01-01T06:00,31.9,48,0.00,1009.4,3.4,238,3.6,217
2024-01-01T07:00,32.1,50,0.00,1008.3,8.5,258,9.8,253
2024-01-01T08:00,30.3,64,0.00,1007.0,15.9,273,20.2,272
2024-01-01T09:00,30.0,62,0.00,1006.2,14.1,274,18.4,274
2024-01-01T10:00,30.0,64,0.00,1005.9,13.0,270,16.9,268
2024-01-01T11:00,29.0,70,0.00,1005.8,11.7,252,16.1,250
2024-01-01T12:00,28.8,69,0.00,1006.3,9.7,270,13.7,267
2024-01-01T13:00,27.9,75,0.00,1007.6,5.1,262,9.8,262
2024-01-01T14:00,27.0,84,0.00,1008.2,4.0,243,4.7,247
2024-01-01T15:00,26.2,87,0.00,1008.9,3.9,34,3.3,13
2024-01-01T16:00,26.4,84,0.00,1009.4,2.4,27,1.8,11
2024-01-01T17:00,25.8,87,0.00,1009.4,3.1,45,1.8,11
2024-01-01T18:00,25.6,86,0.00,1009.0,5.1,45,8.2,29
2024-01-01T19:00,25.6,88,0.00,1008.5,4.2,31,5.1,352
2024-01-01T20:00,25.1,88,0.00,1007.8,3.9,34,6.1,357
2024-01-01T21:00,25.5,84,0.00,1007.3,5.9,43,12.1,27
2024-01-01T22:00,25.3,83,0.00,1006.8,6.0,57,13.2,45
2024-01-01T23:00,25.2,82,0.00,1007.0,4.1,45,11.8,40
2024-01-02T00:00,24.9,83,0.00,1007.3,3.8,41,10.6,35
