latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.328646,76.82081,473.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,17.5,86,0.00,960.1,8.0,85,19.0,109
2024-01-01T01:00,17.1,91,0.00,961.8,7.5,73,16.4,99
2024-01-01T02:00,17.5,90,0.00,962.5,9.7,88,16.9,106
2024-01-01T03:00,20.0,79,0.00,963.6,8.3,108,13.9,115
2024-01-01T04:00,22.4,68,0.00,964.3,10.0,131,13.0,132
2024-01-01T05:00,24.6,58,0.00,964.1,10.2,138,13.2,137
2024-01-01T06:00,26.3,51,0.00,963.5,8.7,132,10.5,131
2024-01-01T07:00,27.6,45,0.00,962.3,7.0,111,8.4,110
2024-01-01T08:00,28.5,40,0.00,960.9,6.8,90,8.3,90
2024-01-01T09:00,29.1,37,0.00,960.0,7.0,78,8.5,78
2024-01-01T10:00,29.2,36,0.00,959.6,7.6,71,9.6,70
2024-01-01T11:00,28.7,36,0.00,959.4,8.4,70,10.2,72
2024-01-01T12:00,27.0,41,0.00,959.4,6.0,65,12.6,70
2024-01-01T13:00,24.0,52,0.00,959.7,7.9,66,12.1,78
2024-01-01T14:00,23.3,53,0.00,960.5,8.8,71,9.8,96
2024-01-01T15:00,25.4,44,0.00,961.3,5.8,97,7.3,123
2024-01-01T16:00,21.4,58,0.00,961.1,10.7,130,14.5,132
2024-01-01T17:00,20.8,60,0.00,961.4,6.8,90,16.7,115
2024-01-01T18:00,20.6,61,0.00,961.2,12.1,80,25.6,93
2024-01-01T19:00,20.3,65,0.00,960.7,11.7,101,25.7,112
2024-01-01T20:00,19.5,70,0.00,960.2,9.6,103,22.7,115
2024-01-01T21:00,18.8,75,0.00,959.8,8.4,97,19.6,116
2024-01-01T22:00,18.3,78,0.00,959.2,8.3,92,18.7,115
2024-01-01T23:00,17.9,80,0.00,959.2,7.9,93,18.4,116
2024-01-02T00:00,17.6,82,0.00,959.5,7.2,87,17.1,112
2024-01-02T01:00,17.0,89,0.00,960.6,5.8,94,13.3,131
2024-01-02T02:00,17.9,84,0.00,961.5,6.1,90,11.8,130
2024-01-02T03:00,20.4,75,0.00,962.7,6.0,115,9.7,129
2024-01-02T04:00,22.6,68,0.00,963.1,8.1,135,10.7,135
2024-01-02T05:00,24.7,60,0.00,963.0,9.9,136,12.5,136
2024-01-02T06:00,26.5,52,0.00,962.4,9.4,133,12.0,131
2024-01-02T07:00,27.9,45,0.00,961.0,8.7,120,10.9,117
2024-01-02T08:00,28.8,40,0.00,959.8,8.5,102,10.2,100
2024-01-02T09:00,29.3,37,0.00,958.9,9.4,86,11.2,86
2024-01-02T10:00,29.3,36,0.00,958.3,9.5,81,11.7,81
2024-01-02T11:00,28.9,36,0.00,958.3,10.3,78,13.2,79
2024-01-02T12:00,27.3,40,0.00,958.5,7.1,60,14.2,69
2024-01-02T13:00,23.7,52,0.00,959.0,9.6,70,11.5,90
2024-01-02T14:00,23.1,51,0.00,959.7,10.3,78,13.7,95
2024-01-02T15:00,23.7,45,0.00,960.6,12.4,107,27.2,108
2024-01-02T16:00,22.8,46,0.00,961.0,12.0,111,26.8,112
2024-01-02T17:00,21.7,49,0.00,961.0,11.1,103,25.6,110
2024-01-02T18:00,20.8,55,0.00,960.7,11.3,99,25.6,110
2024-01-02T19:00,20.4,60,0.00,960.3,12.9,113,27.7,120
2024-01-02T20:00,20.0,66,0.00,959.8,11.6,116,25.6,125
2024-01-02T21:00,19.5,71,0.00,959.3,10.3,115,23.3,128
2024-01-02T22:00,19.0,75,0.00,959.0,9.4,113,21.7,126
2024-01-02T23:00,18.4,80,0.00,958.9,9.4,113,21.5,125
2024-01-03T00:00,18.0,83,0.00,959.2,9.2,116,20.9,126
2024-01-03T01:00,18.0,90,0.00,960.2,8.0,100,18.2,115
2024-01-03T02:00,18.4,89,0.00,961.1,9.9,100,17.6,113
2024-01-03T03:00,20.5,79,0.00,962.2,10.5,117,15.1,118
2024-01-03T04:00,22.5,70,0.00,962.7,12.6,127,16.5,126
2024-01-03T05:00,24.8,60,0.00,962.7,12.8,130,16.1,130
2024-01-03T06:00,26.6,53,0.00,962.0,11.8,128,14.6,128
2024-01-03T07:00,28.0,48,0.00,960.5,11.3,127,14.2,126
2024-01-03T08:00,29.1,42,0.00,959.4,10.3,126,12.9,126
2024-01-03T09:00,29.7,39,0.00,958.6,8.9,122,11.0,122
2024-01-03T10:00,29.7,38,0.00,958.2,8.7,107,10.5,106
2024-01-03T11:00,29.3,37,0.00,957.9,9.1,99,11.3,99
2024-01-03T12:00,27.9,41,0.00,958.1,7.6,93,13.8,96
2024-01-03T13:00,26.2,51,0.00,958.2,5.8,176,8.0,185
2024-01-03T14:00,25.3,53,0.00,958.7,5.4,143,7.9,164
2024-01-03T15:00,25.9,49,0.00,959.1,5.9,133,10.4,166
2024-01-03T16:00,23.4,58,0.00,959.2,6.4,106,12.7,133
2024-01-03T17:00,23.1,53,0.00,959.7,13.7,95,26.9,102
2024-01-03T18:00,22.2,49,0.00,959.7,11.2,96,23.8,108
2024-01-03T19:00,21.4,54,0.00,959.3,12.1,107,25.1,117
2024-01-03T20:00,21.2,59,0.00,959.0,12.8,122,26.0,127
2024-01-03T21:00,20.5,66,0.00,958.2,12.2,137,24.8,140
2024-01-03T22:00,20.0,75,0.00,958.3,11.0,142,23.3,145
2024-01-03T23:00,19.0,85,0.00,958.9,5.4,127,15.3,141
2024-01-04T00:00,18.8,88,0.00,959.4,5.8,120,15.5,134
2024-01-04T01:00,18.7,91,0.00,960.6,9.9,109,20.9,119
2024-01-04T02:00,19.1,90,0.00,961.3,10.6,118,19.6,126
2024-01-04T03:00,21.0,82,0.00,962.4,8.7,128,13.3,131
2024-01-04T04:00,23.1,72,0.00,963.3,9.7,138,12.7,137
2024-01-04T05:00,25.1,63,0.00,963.2,10.5,142,13.1,143
2024-01-04T06:00,26.8,54,0.00,962.3,11.3,143,14.1,142
2024-01-04T07:00,28.2,46,0.00,960.8,11.5,139,14.3,139
2024-01-04T08:00,29.1,40,0.00,959.5,11.1,126,13.9,127
2024-01-04T09:00,29.5,38,0.00,958.7,9.3,118,11.8,117
2024-01-04T10:00,29.5,37,0.00,958.0,9.2,121,11.6,120
2024-01-04T11:00,29.2,36,0.00,957.8,9.4,130,12.0,129
2024-01-04T12:00,27.9,40,0.00,957.8,5.2,124,11.8,121
2024-01-04T13:00,25.2,51,0.00,957.9,6.8,90,9.5,99
2024-01-04T14:00,23.9,57,0.00,958.7,7.4,61,10.0,77
2024-01-04T15:00,23.1,60,0.00,959.3,8.3,92,11.4,103
2024-01-04T16:00,22.9,59,0.00,959.7,6.1,87,15.6,113
2024-01-04T17:00,22.7,57,0.00,960.1,7.2,93,18.2,108
2024-01-04T18:00,22.3,61,0.00,959.9,10.0,120,22.6,127
2024-01-04T19:00,22.1,66,0.00,959.6,11.2,132,23.7,136
2024-01-04T20:00,21.6,69,0.00,959.3,12.5,141,25.1,145
2024-01-04T21:00,21.1,74,0.00,959.0,11.6,150,23.5,153
2024-01-04T22:00,20.4,81,0.00,958.7,9.4,148,20.8,152
2024-01-04T23:00,20.1,85,0.00,958.6,12.1,150,23.5,153
2024-01-05T00:00,19.6,90,0.00,959.3,8.7,138,19.3,147
2024-01-05T01:00,19.5,95,0.00,960.7,10.2,148,20.8,150
2024-01-05T02:00,19.7,93,0.00,961.4,10.4,146,17.9,150
2024-01-05T03:00,21.4,79,0.00,961.9,13.6,143,18.6,144
2024-01-05T04:00,23.1,68,0.00,962.7,11.7,135,15.0,136
2024-01-05T05:00,25.0,58,0.00,962.6,13.6,140,17.1,141
2024-01-05T06:00,26.8,48,0.00,961.7,13.7,145,17.3,144
2024-01-05T07:00,28.2,43,0.00,960.6,12.2,146,15.3,146
2024-01-05T08:00,28.9,40,0.00,959.4,11.5,148,14.1,148
2024-01-05T09:00,29.3,38,0.00,958.6,10.1,145,12.7,145
2024-01-05T10:00,29.4,36,0.00,958.0,9.5,143,11.8,142
2024-01-05T11:00,29.1,36,0.00,958.2,9.1,146,11.3,143
2024-01-05T12:00,27.8,40,0.00,958.4,5.0,159,11.0,157
2024-01-05T13:00,24.9,53,0.00,959.0,6.1,183,14.4,176
2024-01-05T14:00,23.4,60,0.00,959.8,8.4,173,13.1,172
2024-01-05T15:00,22.9,60,0.00,960.3,5.4,98,13.5,124
2024-01-05T16:00,22.7,51,0.00,960.6,12.4,98,27.1,107
2024-01-05T17:00,22.2,51,0.00,960.6,15.1,102,30.1,109
2024-01-05T18:00,21.4,56,0.00,960.4,14.1,96,28.5,103
2024-01-05T19:00,20.9,60,0.00,960.2,13.4,98,27.5,104
2024-01-05T20:00,20.4,64,0.00,959.9,11.4,108,24.5,112
2024-01-05T21:00,20.2,67,0.00,959.1,12.1,120,24.6,125
2024-01-05T22:00,19.0,74,0.00,959.0,5.5,122,15.8,133
2024-01-05T23:00,18.2,80,0.00,959.0,7.7,127,12.6,143
2024-01-06T00:00,18.1,81,0.00,959.6,6.3,103,11.5,134
2024-01-06T01:00,18.6,84,0.00,959.9,5.4,94,14.5,113
2024-01-06T02:00,19.3,82,0.00,960.6,11.5,94,20.0,108
2024-01-06T03:00,21.5,73,0.00,961.8,12.3,105,18.6,108
2024-01-06T04:00,23.2,65,0.00,962.6,11.8,121,15.2,121
2024-01-06T05:00,25.2,55,0.00,962.4,10.2,122,12.8,122
2024-01-06T06:00,27.0,47,0.00,961.6,10.9,136,13.5,136
2024-01-06T07:00,28.6,39,0.00,960.4,11.9,145,14.8,146
2024-01-06T08:00,29.7,33,0.00,959.5,12.1,150,14.9,148
2024-01-06T09:00,30.2,30,0.00,958.7,11.4,152,13.7,150
2024-01-06T10:00,30.3,29,0.00,958.3,10.0,131,12.5,129
2024-01-06T11:00,29.8,29,0.00,958.3,9.2,121,11.6,120
2024-01-06T12:00,28.0,36,0.00,958.4,4.5,119,11.3,117
2024-01-06T13:00,25.5,45,0.00,959.5,6.0,107,7.6,121
2024-01-06T14:00,23.2,52,0.00,960.0,6.9,43,9.2,64
2024-01-06T15:00,22.7,54,0.00,960.6,6.5,56,15.6,75
2024-01-06T16:00,22.2,55,0.00,961.3,8.0,98,21.0,106
2024-01-06T17:00,22.2,53,0.00,961.8,12.6,95,26.3,100
2024-01-06T18:00,21.5,57,0.00,961.5,13.0,95,26.6,103
2024-01-06T19:00,20.9,61,0.00,961.0,12.3,95,25.6,104
2024-01-06T20:00,20.5,64,0.00,960.3,11.5,94,24.8,103
2024-01-06T21:00,20.0,67,0.00,959.6,10.9,99,23.5,108
2024-01-06T22:00,19.6,70,0.00,959.4,10.8,105,23.2,114
2024-01-06T23:00,19.2,73,0.00,959.6,9.6,103,21.4,115
2024-01-07T00:00,18.7,77,0.00,960.1,8.3,108,19.4,121
2024-01-07T01:00,19.7,79,0.00,961.4,10.0,128,20.4,134
2024-01-07T02:00,20.0,80,0.00,962.4,12.8,122,21.1,127
2024-01-07T03:00,21.4,76,0.00,963.6,16.2,122,21.9,123
2024-01-07T04:00,23.2,66,0.00,964.2,15.2,121,19.7,121
2024-01-07T05:00,25.1,53,0.00,964.0,15.9,118,20.5,118
2024-01-07T06:00,27.0,41,0.00,963.2,17.3,121,22.0,122
2024-01-07T07:00,28.6,32,0.00,962.0,17.3,121,21.8,121
2024-01-07T08:00,29.5,27,0.00,960.8,17.3,121,22.3,121
2024-01-07T09:00,29.9,28,0.00,959.6,17.6,121,22.3,121
2024-01-07T10:00,29.8,30,0.00,959.0,16.1,119,20.5,118
2024-01-07T11:00,29.3,32,0.00,958.9,15.1,115,20.0,116
2024-01-07T12:00,28.1,34,0.00,959.0,12.0,111,20.2,112
2024-01-07T13:00,25.3,45,0.00,959.6,10.4,88,21.6,93
2024-01-07T14:00,24.3,48,0.00,960.2,11.6,95,24.1,99
2024-01-07T15:00,23.5,51,0.00,961.0,11.8,102,25.1,106
2024-01-07T16:00,22.6,55,0.00,961.7,13.7,95,26.5,97
2024-01-07T17:00,21.9,57,0.00,961.8,14.5,97,27.3,99
2024-01-07T18:00,21.2,59,0.00,961.8,12.6,90,25.7,96
2024-01-07T19:00,20.7,63,0.00,961.3,12.3,87,25.3,95
2024-01-07T20:00,20.3,66,0.00,960.8,12.6,92,25.5,99
2024-01-07T21:00,20.0,70,0.00,960.2,12.3,93,25.8,103
2024-01-07T22:00,20.0,72,0.00,960.1,12.7,97,25.0,105
2024-01-07T23:00,19.5,76,0.00,960.6,11.2,94,22.9,106
2024-01-08T00:00,18.9,81,0.00,960.9,11.5,88,22.9,103
2024-01-08T01:00,18.6,84,0.00,961.6,11.5,88,23.0,100
2024-01-08T02:00,18.7,85,0.00,962.6,13.0,88,23.3,98
2024-01-08T03:00,20.7,75,0.00,963.9,14.1,93,19.9,95
2024-01-08T04:00,22.6,64,0.00,964.4,15.2,104,19.4,105
2024-01-08T05:00,24.6,58,0.00,964.4,14.1,109,18.1,111
2024-01-08T06:00,26.4,54,0.00,963.5,14.0,116,17.7,117
2024-01-08T07:00,28.1,48,0.00,962.1,14.3,115,18.4,116
2024-01-08T08:00,29.4,41,0.00,961.0,15.6,116,19.6,116
2024-01-08T09:00,30.0,37,0.00,959.8,16.9,117,21.4,117
2024-01-08T10:00,30.0,36,0.00,959.4,17.6,121,23.1,121
2024-01-08T11:00,29.1,41,0.00,959.3,18.4,121,24.2,120
2024-01-08T12:00,28.0,45,0.00,959.7,13.4,110,20.5,112
2024-01-08T13:00,26.0,53,0.00,959.9,6.5,93,8.9,122
2024-01-08T14:00,25.5,53,0.00,960.9,8.7,95,19.2,107
2024-01-08T15:00,25.0,54,0.00,961.7,10.0,103,21.3,114
2024-01-08T16:00,24.2,58,0.00,961.9,9.1,108,20.9,119
