latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.717047,76.95206,217.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,5.2,100,0.00,991.9,5.6,345,5.9,346
2024-01-01T01:00,9.3,91,0.00,993.4,3.7,11,7.8,13
2024-01-01T02:00,9.6,90,0.00,993.9,3.1,21,7.4,23
2024-01-01T03:00,10.3,88,0.00,994.5,3.1,21,6.4,27
2024-01-01T04:00,11.6,81,0.00,995.2,4.6,18,5.9,14
2024-01-01T05:00,12.4,77,0.00,995.3,4.4,9,5.4,8
2024-01-01T06:00,13.2,73,0.00,994.6,3.3,354,4.0,355
2024-01-01T07:00,14.3,71,0.00,993.4,3.1,315,3.8,319
2024-01-01T08:00,15.0,70,0.00,992.4,4.4,305,5.4,307
2024-01-01T09:00,15.5,68,0.00,991.6,5.6,310,7.1,311
2024-01-01T10:00,15.6,67,0.00,991.1,7.1,319,8.9,320
2024-01-01T11:00,15.1,68,0.00,990.9,8.0,324,10.9,326
2024-01-01T12:00,12.1,83,0.00,990.7,7.6,329,13.1,328
2024-01-01T13:00,9.8,89,0.00,992.1,6.9,321,15.6,331
2024-01-01T14:00,8.7,92,0.00,992.7,6.3,329,15.3,336
2024-01-01T15:00,7.8,94,0.00,992.8,6.5,326,13.7,337
2024-01-01T16:00,7.0,95,0.00,992.9,7.8,326,12.2,336
2024-01-01T17:00,6.2,97,0.00,993.0,8.9,328,10.6,336
2024-01-01T18:00,5.8,98,0.00,992.5,7.6,329,10.3,335
2024-01-01T19:00,5.4,98,0.00,992.2,7.4,331,10.2,337
2024-01-01T20:00,5.1,99,0.00,991.7,6.9,332,10.8,339
2024-01-01T21:00,4.6,99,0.00,991.5,7.7,332,11.2,339
2024-01-01T22:00,3.9,100,0.00,991.3,8.8,325,9.8,336
2024-01-01T23:00,3.6,100,0.00,991.2,8.4,320,9.7,333
2024-01-02T00:00,3.7,100,0.00,991.3,6.0,327,10.0,339
2024-01-02T01:00,7.1,96,0.00,992.6,5.2,348,11.5,358
2024-01-02T02:00,6.9,98,0.00,993.4,4.2,340,9.9,10
2024-01-02T03:00,8.1,93,0.00,994.2,4.0,355,5.9,14
2024-01-02T04:00,9.5,82,0.00,995.0,2.9,30,3.9,34
2024-01-02T05:00,10.7,75,0.00,995.0,0.7,90,1.1,72
2024-01-02T06:00,11.9,71,0.00,994.2,0.4,270,0.4,360
2024-01-02T07:00,12.9,69,0.00,992.9,1.3,304,1.5,315
2024-01-02T08:00,13.9,68,0.00,991.9,1.8,307,2.3,321
2024-01-02T09:00,14.6,66,0.00,991.1,2.9,300,3.6,307
2024-01-02T10:00,14.7,66,0.00,990.6,4.6,315,5.6,315
2024-01-02T11:00,14.2,69,0.00,990.3,6.2,324,7.8,326
2024-01-02T12:00,11.2,85,0.00,990.3,7.4,321,10.5,329
2024-01-02T13:00,7.9,93,0.00,991.5,8.5,348,9.7,356
2024-01-02T14:00,7.5,93,0.00,991.7,6.6,338,7.3,349
2024-01-02T15:00,6.6,95,0.00,991.6,7.2,323,7.5,343
2024-01-02T16:00,5.9,96,0.00,991.9,6.8,302,7.0,339
2024-01-02T17:00,5.5,98,0.00,992.0,5.7,305,7.9,321
2024-01-02T18:00,5.2,98,0.00,991.7,6.1,320,10.6,325
2024-01-02T19:00,4.8,100,0.00,991.4,6.8,335,11.3,343
2024-01-02T20:00,4.4,100,0.00,991.2,8.0,352,11.5,4
2024-01-02T21:00,4.0,100,0.00,991.2,9.2,11,11.0,23
2024-01-02T22:00,4.2,100,0.00,990.9,7.4,23,9.6,34
2024-01-02T23:00,4.1,100,0.00,990.9,4.6,18,7.6,45
2024-01-03T00:00,4.1,99,0.00,991.0,3.3,354,7.4,47
2024-01-03T01:00,6.0,99,0.00,992.2,3.7,29,7.0,35
2024-01-03T02:00,6.1,100,0.00,992.7,3.1,45,4.6,51
2024-01-03T03:00,6.9,98,0.00,993.5,3.3,84,3.6,84
2024-01-03T04:00,8.0,98,0.00,994.3,2.6,106,3.0,104
2024-01-03T05:00,9.1,98,0.00,994.6,3.1,159,3.2,153
2024-01-03T06:00,10.9,89,0.00,994.0,2.6,196,2.9,187
2024-01-03T07:00,12.8,81,0.00,993.0,1.5,194,1.8,180
2024-01-03T08:00,13.9,74,0.00,991.9,2.4,333,3.1,339
2024-01-03T09:00,14.9,69,0.00,991.0,5.0,339,6.5,341
2024-01-03T10:00,15.2,68,0.00,990.8,5.6,345,7.1,345
2024-01-03T11:00,14.8,70,0.00,990.5,5.2,335,6.8,342
2024-01-03T12:00,11.5,88,0.00,990.4,8.2,322,9.5,335
2024-01-03T13:00,10.0,87,0.00,991.4,7.6,355,18.4,359
2024-01-03T14:00,9.0,92,0.00,991.5,7.2,357,17.6,1
2024-01-03T15:00,8.3,94,0.00,991.5,6.6,351,15.5,359
2024-01-03T16:00,7.5,95,0.00,991.6,5.8,338,13.4,355
2024-01-03T17:00,6.7,96,0.00,991.7,5.9,322,11.6,344
2024-01-03T18:00,6.3,97,0.00,991.6,5.6,315,11.8,337
2024-01-03T19:00,6.0,97,0.00,991.4,5.6,320,13.2,334
2024-01-03T20:00,5.7,98,0.00,991.2,5.9,317,13.9,329
2024-01-03T21:00,5.1,98,0.00,991.1,7.4,317,12.1,330
2024-01-03T22:00,4.8,98,0.00,991.0,7.7,311,10.7,327
2024-01-03T23:00,4.6,98,0.00,990.9,7.1,311,10.9,326
2024-01-04T00:00,4.2,99,0.00,991.2,7.9,317,10.0,330
2024-01-04T01:00,7.6,94,0.00,992.7,5.5,302,10.4,340
2024-01-04T02:00,7.8,94,0.00,993.4,6.0,287,11.3,329
2024-01-04T03:00,8.7,91,0.00,994.2,4.7,293,11.4,325
2024-01-04T04:00,10.6,84,0.00,995.1,4.1,285,7.9,309
2024-01-04T05:00,12.7,77,0.00,995.2,6.2,291,7.4,293
2024-01-04T06:00,14.4,71,0.00,994.1,7.1,294,8.7,294
2024-01-04T07:00,15.6,68,0.00,992.9,7.4,299,8.7,300
2024-01-04T08:00,16.6,65,0.00,991.9,2.6,326,3.1,324
2024-01-04T09:00,16.8,65,0.00,990.9,2.2,360,2.5,8
2024-01-04T10:00,16.9,63,0.00,990.6,1.3,34,1.8,37
2024-01-04T11:00,16.7,63,0.00,990.3,0.8,27,1.3,34
2024-01-04T12:00,15.7,70,0.00,990.3,2.5,270,1.8,259
2024-01-04T13:00,12.6,84,0.00,991.4,8.7,353,15.7,351
2024-01-04T14:00,12.1,85,0.00,991.8,8.0,352,16.8,351
2024-01-04T15:00,11.7,87,0.00,991.9,7.6,352,16.8,350
2024-01-04T16:00,10.9,91,0.00,992.0,7.6,357,18.1,355
2024-01-04T17:00,10.2,93,0.00,992.0,6.2,353,16.3,355
2024-01-04T18:00,9.1,95,0.00,991.5,7.9,344,11.7,349
2024-01-04T19:00,9.0,96,0.00,991.2,6.4,308,9.3,332
2024-01-04T20:00,8.6,97,0.00,991.0,6.0,295,10.2,321
2024-01-04T21:00,8.8,97,0.00,991.1,5.5,293,12.5,314
2024-01-04T22:00,9.4,96,0.00,991.0,5.8,292,13.4,306
2024-01-04T23:00,9.7,96,0.00,991.0,5.8,300,14.0,305
2024-01-05T00:00,9.4,96,0.00,991.2,5.4,312,13.8,313
2024-01-05T01:00,10.3,92,0.00,992.5,4.3,355,11.7,351
2024-01-05T02:00,10.4,92,0.00,993.1,4.4,351,10.5,352
2024-01-05T03:00,10.8,91,0.00,993.6,4.0,350,8.4,353
2024-01-05T04:00,11.8,87,0.00,994.4,4.1,345,5.9,346
2024-01-05T05:00,13.3,82,0.00,994.5,4.3,5,5.8,360
2024-01-05T06:00,14.6,77,0.00,993.6,3.6,6,4.3,5
2024-01-05T07:00,16.0,72,0.00,992.4,2.2,351,2.6,344
2024-01-05T08:00,16.8,67,0.10,991.3,1.5,45,1.8,37
2024-01-05T09:00,16.8,65,0.00,991.0,1.1,162,1.1,162
2024-01-05T10:00,16.9,64,0.00,990.8,1.8,233,1.8,233
2024-01-05T11:00,16.6,65,0.00,991.4,4.3,275,5.1,278
2024-01-05T12:00,15.3,74,0.00,991.4,4.8,297,9.7,297
2024-01-05T13:00,10.6,90,0.00,991.9,6.5,341,15.8,343
2024-01-05T14:00,9.4,93,0.00,992.6,6.5,341,16.4,345
2024-01-05T15:00,8.1,96,0.00,993.0,9.0,344,15.2,346
2024-01-05T16:00,7.6,97,0.00,993.3,8.6,15,12.3,5
2024-01-05T17:00,7.4,98,0.00,993.3,7.8,13,12.0,7
2024-01-05T18:00,6.9,99,0.00,992.7,8.1,347,11.9,360
2024-01-05T19:00,6.3,100,0.00,992.3,8.7,336,11.9,2
2024-01-05T20:00,5.9,100,0.00,992.1,8.1,315,9.8,354
2024-01-05T21:00,5.6,100,0.00,991.9,7.9,309,8.0,342
2024-01-05T22:00,5.2,100,0.00,991.8,7.6,329,8.3,342
2024-01-05T23:00,6.1,100,0.00,991.8,5.2,335,9.3,344
2024-01-06T00:00,6.2,100,0.00,992.0,4.8,333,10.4,346
