latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.195078,72.787384,21.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,19.0,73,0.00,1010.8,10.4,360,22.6,9
2024-01-01T01:00,18.6,75,0.00,1011.5,9.7,4,20.9,11
2024-01-01T02:00,18.1,77,0.00,1012.0,9.0,2,19.2,13
2024-01-01T03:00,19.7,73,0.00,1012.7,8.3,2,18.3,15
2024-01-01T04:00,22.7,65,0.00,1013.4,6.6,13,11.8,20
2024-01-01T05:00,25.8,58,0.00,1013.3,7.7,11,10.0,15
2024-01-01T06:00,28.4,51,0.00,1012.5,7.0,12,8.9,14
2024-01-01T07:00,29.9,46,0.00,1011.4,7.6,352,9.4,353
2024-01-01T08:00,30.6,43,0.00,1010.1,9.3,332,11.8,333
2024-01-01T09:00,30.3,45,0.00,1009.5,12.9,324,16.3,325
2024-01-01T10:00,29.6,46,0.00,1009.1,14.3,321,18.5,323
2024-01-01T11:00,28.6,46,0.00,1008.9,14.1,322,18.8,324
2024-01-01T12:00,26.8,47,0.00,1009.1,11.6,324,19.6,328
2024-01-01T13:00,24.3,52,0.00,1010.1,11.1,331,23.0,335
2024-01-01T14:00,23.4,54,0.00,1011.0,10.8,339,23.8,340
2024-01-01T15:00,22.8,56,0.00,1011.4,10.5,338,23.9,342
2024-01-01T16:00,22.2,57,0.00,1011.9,9.9,350,23.0,350
2024-01-01T17:00,21.7,59,0.00,1011.9,11.5,356,26.0,357
2024-01-01T18:00,21.4,62,0.00,1011.6,11.5,2,25.3,4
2024-01-01T19:00,20.3,68,0.00,1011.3,8.7,17,20.6,16
2024-01-01T20:00,19.3,74,0.00,1011.1,8.9,14,20.6,16
2024-01-01T21:00,18.7,78,0.00,1010.8,9.8,8,22.0,15
2024-01-01T22:00,18.2,81,0.00,1010.2,10.1,4,22.3,14
2024-01-01T23:00,17.7,84,0.00,1010.1,9.8,6,21.2,18
2024-01-02T00:00,17.1,89,0.00,1010.4,9.0,5,20.3,17
2024-01-02T01:00,17.4,93,0.00,1011.1,9.4,358,20.0,8
2024-01-02T02:00,17.1,96,0.00,1011.6,9.4,360,19.7,8
2024-01-02T03:00,18.8,89,0.00,1012.1,8.3,2,18.7,16
2024-01-02T04:00,21.9,77,0.00,1012.4,7.9,360,12.0,7
2024-01-02T05:00,25.1,66,0.00,1012.4,9.0,358,11.9,360
2024-01-02T06:00,27.6,56,0.00,1011.4,9.0,358,11.5,358
2024-01-02T07:00,29.0,50,0.00,1010.1,8.2,345,10.3,348
2024-01-02T08:00,29.7,48,0.00,1009.0,8.8,325,11.0,328
2024-01-02T09:00,29.8,48,0.00,1008.3,11.2,315,14.0,316
2024-01-02T10:00,29.0,47,0.00,1007.8,13.5,312,16.8,313
2024-01-02T11:00,28.0,45,0.00,1008.2,13.8,317,17.8,318
2024-01-02T12:00,26.2,47,0.00,1008.5,12.3,320,19.1,324
2024-01-02T13:00,23.3,52,0.00,1009.7,11.6,330,24.2,335
2024-01-02T14:00,22.4,54,0.00,1010.6,10.8,339,24.9,342
2024-01-02T15:00,21.9,55,0.00,1011.2,10.8,345,25.4,348
2024-01-02T16:00,21.5,58,0.00,1011.5,12.4,350,27.6,353
2024-01-02T17:00,21.0,62,0.00,1011.6,11.9,3,26.3,2
2024-01-02T18:00,20.1,68,0.00,1011.4,11.2,6,25.0,6
2024-01-02T19:00,19.2,74,0.00,1011.1,9.6,20,22.9,16
2024-01-02T20:00,18.4,79,0.00,1010.9,8.2,15,20.5,18
2024-01-02T21:00,17.5,84,0.00,1010.4,7.5,17,19.0,19
2024-01-02T22:00,16.9,88,0.00,1010.1,7.9,16,18.9,18
2024-01-02T23:00,16.4,91,0.00,1010.2,8.7,7,20.3,12
2024-01-03T00:00,16.1,91,0.00,1010.4,9.7,358,21.4,7
2024-01-03T01:00,16.1,96,0.00,1010.9,9.7,360,21.4,7
