latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.530754,88.3195,11.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°)
2024-01-01T00:00,14.7,96,0.00,1015.2,6.8,18.5,8,360
2024-01-01T01:00,14.6,97,0.00,1016.4,6.8,18.2,9,360
2024-01-01T02:00,15.9,93,0.00,1016.9,9.7,18.8,7,356
2024-01-01T03:00,17.8,86,0.00,1017.3,9.4,14.0,360,356
2024-01-01T04:00,20.1,76,0.00,1017.3,9.4,12.6,357,353
2024-01-01T05:00,22.1,67,0.00,1016.8,10.5,13.3,357,356
2024-01-01T06:00,23.5,60,0.00,1015.4,10.5,13.0,354,352
2024-01-01T07:00,24.5,55,0.00,1013.9,10.3,13.2,349,348
2024-01-01T08:00,25.0,52,0.00,1012.8,11.1,14.0,348,347
2024-01-01T09:00,25.0,52,0.00,1012.2,10.8,14.1,345,345
2024-01-01T10:00,24.4,54,0.00,1011.9,10.2,13.8,340,342
2024-01-01T11:00,22.3,68,0.00,1012.3,5.5,12.8,338,337
2024-01-01T12:00,19.2,79,0.00,1012.8,9.8,12.0,339,336
2024-01-01T13:00,17.9,85,0.00,1014.1,10.4,12.7,7,2
2024-01-01T14:00,17.8,84,0.00,1014.9,8.7,10.3,12,7
2024-01-01T15:00,18.6,80,0.00,1015.2,6.9,7.7,37,43
2024-01-01T16:00,18.1,82,0.00,1015.2,7.6,7.6,59,65
2024-01-01T17:00,18.3,80,0.00,1015.2,6.8,6.3,59,72
2024-01-01T18:00,17.1,85,0.00,1014.9,7.0,6.4,43,55
2024-01-01T19:00,15.3,93,0.00,1014.6,8.6,8.1,32,33
2024-01-01T20:00,14.6,95,0.00,1014.3,8.9,11.9,25,14
2024-01-01T21:00,14.7,95,0.00,1013.9,6.5,16.7,14,3
2024-01-01T22:00,14.6,95,0.00,1014.0,6.5,17.8,8,357
2024-01-01T23:00,14.3,96,0.00,1014.2,6.5,17.7,6,354
2024-01-02T00:00,14.1,96,0.00,1014.9,7.2,17.7,5,357
2024-01-02T01:00,13.5,96,0.00,1016.2,6.8,17.1,8,3
2024-01-02T02:00,14.7,92,0.00,1016.9,8.3,16.4,9,2
2024-01-02T03:00,16.4,85,0.00,1017.4,7.9,11.2,2,357
