latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.467485,91.486786,53.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,15.0,0.00,83,1009.4,6.0,6.3,245,246
2024-01-01T01:00,13.3,0.00,99,1010.5,6.5,6.5,180,199
2024-01-01T02:00,15.5,0.00,95,1011.3,6.2,8.5,201,208
2024-01-01T03:00,17.6,0.00,87,1012.1,3.7,6.0,191,197
2024-01-01T04:00,19.9,0.00,75,1012.2,2.6,3.3,196,193
2024-01-01T05:00,22.0,0.00,65,1011.3,2.3,3.1,219,216
2024-01-01T06:00,23.7,0.00,57,1009.7,2.0,2.5,225,225
2024-01-01T07:00,24.8,0.00,53,1008.3,1.5,1.8,225,233
2024-01-01T08:00,25.3,0.00,50,1007.1,1.3,1.5,304,315
2024-01-01T09:00,25.3,0.00,49,1006.5,3.2,3.4,333,342
2024-01-01T10:00,24.7,0.00,50,1006.4,4.7,5.5,328,328
2024-01-01T11:00,22.0,0.00,62,1006.8,6.2,11.4,339,332
2024-01-01T12:00,20.3,0.00,67,1007.6,8.5,14.3,348,348
2024-01-01T13:00,19.6,0.00,74,1008.4,6.9,15.8,309,315
2024-01-01T14:00,18.9,0.00,73,1009.1,6.0,13.8,295,311
2024-01-01T15:00,18.2,0.00,74,1009.6,5.5,9.4,238,263
2024-01-01T16:00,18.1,0.00,80,1010.0,8.9,19.6,223,226
2024-01-01T17:00,16.9,0.00,91,1009.7,5.4,13.2,228,235
2024-01-01T18:00,16.0,0.00,94,1009.5,6.9,9.3,242,242
2024-01-01T19:00,15.3,0.00,96,1009.2,7.1,8.6,294,268
2024-01-01T20:00,15.3,0.00,96,1008.9,7.0,9.4,282,266
2024-01-01T21:00,15.0,0.00,95,1008.7,7.9,9.3,273,257
2024-01-01T22:00,15.0,0.00,95,1008.7,7.2,9.4,288,272
2024-01-01T23:00,14.6,0.00,96,1008.8,7.6,8.4,295,280
2024-01-02T00:00,15.9,0.00,93,1009.7,3.2,3.6,360,307
2024-01-02T01:00,14.7,0.00,100,1011.0,4.4,5.1,145,141
2024-01-02T02:00,15.6,0.00,97,1011.8,5.7,7.3,162,169
2024-01-02T03:00,16.8,0.00,91,1012.5,3.7,3.9,151,158
2024-01-02T04:00,18.7,0.00,82,1012.5,2.3,2.6,72,74
2024-01-02T05:00,21.0,0.00,70,1011.4,2.6,3.4,56,58
2024-01-02T06:00,23.0,0.00,58,1009.9,1.9,2.7,68,67
2024-01-02T07:00,24.3,0.00,50,1008.3,2.8,3.6,40,45
2024-01-02T08:00,24.9,0.00,46,1007.3,3.9,4.9,34,36
2024-01-02T09:00,25.0,0.00,45,1006.8,4.0,5.2,27,34
2024-01-02T10:00,24.5,0.00,47,1006.7,5.2,6.6,12,22
2024-01-02T11:00,21.5,0.00,62,1006.8,5.4,11.3,4,22
2024-01-02T12:00,19.2,0.00,73,1007.6,7.4,12.3,29,50
2024-01-02T13:00,18.1,0.00,79,1008.8,7.7,8.1,307,315
2024-01-02T14:00,17.7,0.00,80,1009.3,7.1,6.3,315,336
2024-01-02T15:00,17.0,0.00,82,1009.7,7.1,6.5,319,360
2024-01-02T16:00,16.7,0.00,83,1009.9,6.1,6.2,320,21
2024-01-02T17:00,17.9,0.00,75,1009.9,3.1,4.6,315,45
2024-01-02T18:00,17.4,0.00,77,1010.0,3.0,1.8,256,143
2024-01-02T19:00,15.4,0.00,86,1009.6,5.4,1.1,278,288
2024-01-02T20:00,15.1,0.00,86,1009.3,5.9,2.9,259,240
2024-01-02T21:00,14.8,0.00,86,1009.0,6.1,5.4,273,266
