latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.351492,72.904526,26.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,19.8,82,0.00,1009.8,9.8,28,22.4,28
2024-01-01T01:00,19.5,85,0.00,1010.7,7.8,34,19.5,34
2024-01-01T02:00,19.3,86,0.00,1011.2,7.6,25,18.3,32
2024-01-01T03:00,21.1,79,0.00,1011.7,7.1,24,17.1,30
2024-01-01T04:00,23.9,69,0.00,1012.4,5.0,21,8.7,24
2024-01-01T05:00,26.8,59,0.00,1012.3,4.8,13,6.7,16
2024-01-01T06:00,29.0,51,0.00,1011.4,4.9,343,6.2,350
2024-01-01T07:00,30.2,49,0.00,1010.3,6.6,319,8.3,326
2024-01-01T08:00,30.2,53,0.00,1009.1,10.2,312,13.0,314
2024-01-01T09:00,29.6,53,0.00,1008.6,13.8,313,17.8,315
2024-01-01T10:00,28.7,53,0.00,1008.2,14.5,318,19.6,319
2024-01-01T11:00,27.5,57,0.00,1008.1,14.1,322,20.6,324
2024-01-01T12:00,25.9,61,0.00,1008.2,11.2,327,22.5,328
2024-01-01T13:00,24.4,65,0.00,1009.1,12.6,333,25.8,335
2024-01-01T14:00,23.9,67,0.00,1010.0,11.0,341,24.7,341
2024-01-01T15:00,23.2,68,0.00,1010.7,8.3,360,21.7,354
2024-01-01T16:00,22.3,67,0.00,1011.4,6.8,32,18.5,13
2024-01-01T17:00,21.5,67,0.00,1011.3,7.2,53,18.3,36
2024-01-01T18:00,20.5,70,0.00,1010.9,6.4,52,17.9,40
2024-01-01T19:00,20.4,69,0.00,1010.4,7.2,37,19.1,36
2024-01-01T20:00,20.1,69,0.00,1010.2,7.6,25,19.7,28
2024-01-01T21:00,19.6,70,0.00,1009.7,7.6,25,19.5,28
2024-01-01T22:00,19.0,74,0.00,1009.2,6.8,18,18.7,28
2024-01-01T23:00,18.5,79,0.00,1009.2,7.2,18,18.4,26
2024-01-02T00:00,17.9,84,0.00,1009.5,6.4,16,17.4,24
2024-01-02T01:00,18.2,86,0.00,1010.2,6.3,13,14.9,20
2024-01-02T02:00,18.2,88,0.00,1010.6,7.0,21,16.9,20
2024-01-02T03:00,20.3,81,0.00,1011.2,6.3,24,16.5,20
2024-01-02T04:00,23.1,72,0.00,1011.6,6.4,16,10.6,18
2024-01-02T05:00,26.0,63,0.00,1011.3,6.8,3,9.1,7
2024-01-02T06:00,27.9,56,0.00,1010.4,8.8,341,11.2,345
2024-01-02T07:00,28.7,55,0.00,1009.3,10.6,325,13.4,329
2024-01-02T08:00,29.1,55,0.00,1008.2,11.5,316,14.8,321
2024-01-02T09:00,28.8,56,0.00,1007.6,13.0,314,16.8,317
2024-01-02T10:00,28.1,55,0.00,1007.1,13.5,314,18.1,316
2024-01-02T11:00,27.1,56,0.00,1007.4,12.7,315,17.6,316
2024-01-02T12:00,25.6,61,0.00,1007.7,10.2,315,17.1,318
2024-01-02T13:00,23.6,67,0.00,1008.8,11.1,324,22.8,329
2024-01-02T14:00,22.9,68,0.00,1009.8,10.1,333,23.4,335
2024-01-02T15:00,22.4,68,0.00,1010.5,8.7,353,22.3,351
2024-01-02T16:00,21.7,63,0.00,1010.9,8.1,21,21.4,8
2024-01-02T17:00,20.5,61,0.00,1011.0,7.2,53,19.3,27
2024-01-02T18:00,19.4,64,0.00,1010.8,6.9,51,19.2,40
2024-01-02T19:00,18.9,65,0.00,1010.4,8.0,36,21.7,32
2024-01-02T20:00,18.8,65,0.00,1010.1,8.8,35,23.1,34
2024-01-02T21:00,18.4,70,0.00,1009.7,8.4,40,21.7,40
2024-01-02T22:00,17.8,76,0.00,1009.2,7.2,37,19.6,43
2024-01-02T23:00,17.3,82,0.00,1009.0,7.6,19,18.7,34
2024-01-03T00:00,16.9,87,0.00,1009.2,8.6,22,20.4,26
2024-01-03T01:00,17.3,94,0.00,1009.9,8.6,22,20.7,20
2024-01-03T02:00,17.2,96,0.00,1010.4,8.9,21,20.5,18
2024-01-03T03:00,18.9,89,0.00,1010.9,8.7,38,20.3,30
2024-01-03T04:00,21.6,78,0.00,1011.5,8.4,25,12.7,29
2024-01-03T05:00,24.5,67,0.00,1011.7,9.9,10,13.4,14
2024-01-03T06:00,26.7,58,0.00,1010.7,10.1,354,13.0,358
2024-01-03T07:00,27.9,54,0.00,1009.2,10.2,337,13.2,343
2024-01-03T08:00,28.1,56,0.00,1008.0,12.4,324,16.0,329
2024-01-03T09:00,27.7,57,0.00,1007.2,14.1,322,18.7,326
2024-01-03T10:00,27.0,58,0.00,1006.8,14.7,324,20.3,327
2024-01-03T11:00,26.1,60,0.00,1006.8,13.8,327,19.9,328
2024-01-03T12:00,24.7,68,0.00,1007.2,10.1,325,16.9,331
2024-01-03T13:00,22.9,83,0.00,1007.9,12.1,333,24.3,339
2024-01-03T14:00,22.7,83,0.00,1008.8,13.2,338,26.5,342
2024-01-03T15:00,22.5,81,0.00,1009.1,10.8,356,23.8,357
2024-01-03T16:00,21.4,76,0.00,1009.4,7.7,28,19.9,22
2024-01-03T17:00,20.9,68,0.00,1010.0,9.6,20,23.0,20
2024-01-03T18:00,20.4,70,0.00,1009.7,9.5,25,22.3,23
2024-01-03T19:00,19.7,74,0.00,1009.5,9.0,23,21.6,24
2024-01-03T20:00,19.0,78,0.00,1009.4,8.6,22,20.3,23
2024-01-03T21:00,18.3,83,0.00,1009.1,7.4,14,19.0,19
2024-01-03T22:00,17.6,87,0.00,1008.7,6.7,16,17.9,19
2024-01-03T23:00,17.2,89,0.00,1008.8,8.8,9,20.2,11
2024-01-04T00:00,16.9,91,0.00,1009.4,7.6,19,19.2,13
2024-01-04T01:00,17.9,90,0.00,1010.1,7.9,16,18.3,15
2024-01-04T02:00,17.6,92,0.00,1010.6,7.2,18,16.6,18
2024-01-04T03:00,19.3,84,0.00,1011.4,6.6,29,14.7,25
2024-01-04T04:00,21.8,75,0.00,1012.0,5.5,23,8.4,25
2024-01-04T05:00,24.4,68,0.00,1012.2,7.0,12,9.3,16
