latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
12.688928,79.97283,69.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°)
2024-01-01T00:00,20.9,95,0.00,1005.7,7.9,17.7,12,357
2024-01-01T01:00,21.5,91,0.00,1006.9,9.7,19.1,2,356
2024-01-01T02:00,22.4,89,0.00,1007.7,9.7,19.1,4,356
2024-01-01T03:00,24.5,81,0.00,1008.6,8.3,12.3,7,5
2024-01-01T04:00,26.5,69,0.00,1008.8,10.3,13.9,31,29
2024-01-01T05:00,27.9,61,0.00,1008.4,10.9,14.3,43,44
2024-01-01T06:00,28.8,57,0.00,1007.3,9.4,12.0,44,43
2024-01-01T07:00,29.6,53,0.00,1005.9,10.2,13.0,42,42
2024-01-01T08:00,30.0,51,0.00,1004.9,12.0,15.3,43,44
2024-01-01T09:00,29.6,51,0.00,1004.0,13.2,17.0,54,55
2024-01-01T10:00,28.1,57,0.00,1003.8,17.0,22.9,66,69
2024-01-01T11:00,26.9,61,0.00,1003.9,18.2,24.9,70,72
2024-01-01T12:00,25.5,67,0.00,1004.5,15.5,24.6,72,72
2024-01-01T13:00,24.7,73,0.00,1005.7,11.9,21.9,60,61
2024-01-01T14:00,24.1,76,0.00,1006.9,10.5,21.0,59,59
2024-01-01T15:00,23.5,79,0.00,1007.6,9.3,20.1,57,54
2024-01-01T16:00,23.1,81,0.00,1008.0,8.2,18.8,47,38
2024-01-01T17:00,22.7,83,0.00,1007.6,7.9,18.1,43,30
2024-01-01T18:00,22.4,84,0.00,1006.8,8.1,18.3,45,32
2024-01-01T19:00,22.0,86,0.00,1006.0,7.6,17.3,42,25
2024-01-01T20:00,21.9,86,0.00,1005.2,7.9,17.8,42,30
2024-01-01T21:00,21.7,87,0.00,1004.6,7.8,17.4,38,22
2024-01-01T22:00,21.3,89,0.00,1004.3,6.9,15.6,29,6
2024-01-01T23:00,21.0,90,0.00,1004.6,7.2,15.8,17,354
2024-01-02T00:00,21.1,90,0.00,1005.2,7.3,16.0,8,349
2024-01-02T01:00,22.1,85,0.00,1005.6,10.1,19.6,6,356
2024-01-02T02:00,22.6,84,0.00,1006.6,10.2,20.2,358,350
2024-01-02T03:00,24.7,77,0.00,1007.3,8.4,14.4,359,353
2024-01-02T04:00,26.7,68,0.00,1007.7,10.5,14.0,18,16
2024-01-02T05:00,27.8,61,0.00,1007.2,13.5,17.8,48,48
2024-01-02T06:00,28.0,60,0.00,1006.5,12.3,15.9,51,50
2024-01-02T07:00,27.8,61,0.00,1005.2,12.3,16.4,52,52
2024-01-02T08:00,27.9,61,0.00,1004.1,14.3,18.7,60,62
2024-01-02T09:00,28.3,60,0.00,1003.4,15.0,20.0,60,60
2024-01-02T10:00,27.9,60,0.00,1003.5,14.2,18.6,54,54
2024-01-02T11:00,26.8,62,0.00,1003.6,14.9,20.1,54,53
2024-01-02T12:00,25.9,66,0.00,1004.0,13.3,21.9,57,57
2024-01-02T13:00,25.2,70,0.00,1005.0,11.1,21.1,53,54
2024-01-02T14:00,24.2,74,0.00,1006.1,8.7,19.3,45,42
2024-01-02T15:00,23.5,77,0.00,1006.8,10.0,20.9,36,30
2024-01-02T16:00,24.2,75,0.00,1007.1,10.8,21.1,37,30
2024-01-02T17:00,23.9,77,0.00,1006.8,8.7,17.7,29,17
2024-01-02T18:00,23.6,79,0.00,1006.2,8.4,17.1,22,10
2024-01-02T19:00,22.8,82,0.00,1005.8,8.0,16.9,24,8
2024-01-02T20:00,22.4,84,0.00,1004.9,7.2,16.7,33,18
2024-01-02T21:00,22.2,85,0.00,1004.1,7.5,16.7,33,17
2024-01-02T22:00,21.9,87,0.00,1003.9,7.0,15.5,31,12
2024-01-02T23:00,21.6,88,0.00,1004.1,6.8,14.8,26,3
2024-01-03T00:00,21.3,90,0.00,1004.4,5.9,15.0,35,14
2024-01-03T01:00,21.6,88,0.00,1005.0,5.4,12.1,17,352
2024-01-03T02:00,22.5,85,0.00,1006.0,7.6,12.9,347,329
2024-01-03T03:00,24.7,76,0.00,1006.9,7.8,12.3,353,347
2024-01-03T04:00,26.5,69,0.00,1007.2,8.8,11.8,12,9
2024-01-03T05:00,27.5,64,0.10,1007.2,12.1,15.6,52,53
2024-01-03T06:00,28.2,61,0.00,1006.5,12.5,16.4,57,57
2024-01-03T07:00,28.6,58,0.00,1005.1,13.8,18.0,57,57
2024-01-03T08:00,28.3,58,0.00,1004.1,15.0,19.7,59,60
2024-01-03T09:00,28.4,57,0.00,1003.6,14.5,19.0,61,60
2024-01-03T10:00,27.6,60,0.00,1003.2,15.1,20.4,64,65
2024-01-03T11:00,27.1,60,0.00,1003.2,15.0,20.5,66,66
2024-01-03T12:00,26.3,63,0.00,1003.8,11.4,19.2,62,62
2024-01-03T13:00,24.9,76,0.00,1004.2,12.7,21.8,74,75
2024-01-03T14:00,24.4,79,0.00,1004.8,10.5,19.9,73,74
2024-01-03T15:00,24.0,81,0.00,1005.5,6.8,16.2,73,72
2024-01-03T16:00,23.8,82,0.00,1005.7,6.8,15.8,69,65
2024-01-03T17:00,23.7,83,0.00,1005.4,6.8,16.6,68,65
2024-01-03T18:00,23.3,85,0.00,1005.1,5.8,15.5,72,68
2024-01-03T19:00,23.6,84,0.00,1004.6,5.6,14.4,68,63
2024-01-03T20:00,23.7,84,0.00,1004.3,6.0,14.0,64,57
2024-01-03T21:00,23.2,87,0.00,1003.8,6.0,14.8,67,57
2024-01-03T22:00,23.5,85,0.00,1003.6,7.6,16.1,63,59
2024-01-03T23:00,22.8,89,0.00,1003.9,5.2,14.2,66,56
2024-01-04T00:00,22.6,90,0.00,1004.4,5.8,14.1,50,30
2024-01-04T01:00,22.7,94,0.00,1005.4,7.2,15.8,41,27
2024-01-04T02:00,23.6,91,0.00,1006.4,5.0,12.3,52,30
2024-01-04T03:00,25.5,82,0.00,1007.0,5.0,7.2,63,60
2024-01-04T04:00,26.7,74,0.20,1007.2,9.4,12.2,88,90
2024-01-04T05:00,27.4,70,0.20,1006.9,10.7,13.6,78,78
2024-01-04T06:00,28.4,65,0.10,1006.0,13.9,18.0,74,73
2024-01-04T07:00,28.5,63,0.10,1004.8,14.7,19.0,65,65
2024-01-04T08:00,28.0,64,0.20,1003.8,14.7,19.7,66,65
2024-01-04T09:00,27.6,65,0.10,1003.0,15.9,21.3,71,72
2024-01-04T10:00,27.3,65,0.00,1002.8,16.6,22.6,65,66
2024-01-04T11:00,26.6,68,0.00,1003.1,17.4,24.3,63,63
2024-01-04T12:00,25.9,71,0.00,1003.7,14.8,22.6,56,56
2024-01-04T13:00,24.3,82,0.00,1004.5,12.4,18.6,54,54
2024-01-04T14:00,24.3,83,0.00,1005.3,10.0,16.8,55,52
2024-01-04T15:00,24.3,83,0.00,1005.8,10.3,17.8,54,54
2024-01-04T16:00,24.1,83,0.00,1005.9,10.0,17.9,60,60
2024-01-04T17:00,24.2,82,0.00,1005.9,6.5,13.9,59,56
2024-01-04T18:00,24.0,83,0.00,1005.6,4.3,12.0,69,66
2024-01-04T19:00,24.1,82,0.00,1005.3,5.4,13.0,66,53
2024-01-04T20:00,24.0,82,0.00,1004.6,5.9,13.1,58,47
2024-01-04T21:00,23.4,87,0.00,1003.8,3.3,7.2,53,13
2024-01-04T22:00,23.4,86,0.00,1003.6,4.5,5.9,11,331
2024-01-04T23:00,23.0,88,0.00,1003.6,6.0,9.7,360,343
2024-01-05T00:00,22.7,89,0.00,1004.0,6.6,12.3,357,338
2024-01-05T01:00,23.9,91,0.20,1005.0,9.0,16.4,15,5
2024-01-05T02:00,23.9,94,0.70,1006.0,8.4,15.1,3,353
2024-01-05T03:00,24.8,89,0.10,1006.9,8.3,12.7,7,2
2024-01-05T04:00,25.4,84,0.00,1007.0,9.7,13.2,17,15
2024-01-05T05:00,26.6,75,0.00,1006.6,12.7,17.1,25,25
2024-01-05T06:00,27.1,70,0.00,1005.7,13.0,17.2,33,34
2024-01-05T07:00,27.1,70,0.10,1004.9,12.5,16.3,41,41
2024-01-05T08:00,26.1,75,0.50,1003.9,10.4,14.2,36,34
2024-01-05T09:00,27.1,68,0.10,1002.8,9.7,13.5,44,45
2024-01-05T10:00,28.8,59,0.00,1002.6,12.3,16.1,50,50
2024-01-05T11:00,28.1,58,0.00,1002.9,14.1,19.5,51,52
2024-01-05T12:00,26.7,64,0.00,1003.4,11.8,20.9,69,70
2024-01-05T13:00,25.1,75,0.10,1004.5,10.6,19.9,58,62
2024-01-05T14:00,24.9,77,0.00,1005.6,11.0,20.6,63,67
2024-01-05T15:00,24.6,80,0.00,1006.0,9.2,18.8,54,51
2024-01-05T16:00,24.7,79,0.00,1006.0,6.4,14.8,43,38
2024-01-05T17:00,24.4,81,0.00,1005.8,4.6,12.2,45,39
2024-01-05T18:00,24.7,80,0.00,1005.6,7.9,15.3,51,43
2024-01-05T19:00,24.7,81,0.00,1005.1,8.7,16.4,52,48
2024-01-05T20:00,24.5,83,0.00,1004.6,8.0,15.3,41,36
2024-01-05T21:00,24.0,85,0.00,1004.1,7.3,14.2,21,11
2024-01-05T22:00,23.9,86,0.00,1003.9,7.9,14.8,13,3
2024-01-05T23:00,23.7,88,0.00,1004.0,8.7,15.5,12,7
2024-01-06T00:00,23.7,88,0.00,1004.6,8.1,14.9,20,13
2024-01-06T01:00,23.7,95,0.10,1004.5,12.1,21.1,14,12
2024-01-06T02:00,24.2,92,0.00,1005.4,14.0,22.6,22,23
2024-01-06T03:00,25.4,85,0.00,1006.3,18.0,24.5,33,33
