latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.891035,77.50486,672.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,16.0,92,0.00,938.3,8.1,148,20.7,140
2024-01-01T01:00,15.9,94,0.00,939.8,7.8,158,19.3,147
2024-01-01T02:00,16.5,91,0.00,940.3,9.6,160,19.5,152
2024-01-01T03:00,19.4,78,0.00,941.5,8.1,159,20.0,154
2024-01-01T04:00,22.5,61,0.00,942.8,9.7,153,13.2,154
2024-01-01T05:00,24.5,49,0.00,942.8,6.4,142,8.2,142
2024-01-01T06:00,26.0,43,0.00,942.3,4.3,95,5.4,98
2024-01-01T07:00,27.1,39,0.00,941.1,5.6,63,7.2,63
2024-01-01T08:00,27.8,37,0.00,939.9,6.8,58,8.6,57
2024-01-01T09:00,28.1,35,0.00,939.0,7.3,57,8.9,58
2024-01-01T10:00,28.0,35,0.00,938.6,7.6,65,9.5,65
2024-01-01T11:00,27.3,36,0.00,938.4,8.8,71,11.4,72
2024-01-01T12:00,25.3,41,0.00,938.3,6.6,77,15.5,78
2024-01-01T13:00,22.7,51,0.00,938.5,6.5,90,16.6,90
2024-01-01T14:00,21.5,55,0.00,939.3,6.9,84,17.7,88
2024-01-01T15:00,20.9,58,0.00,939.7,7.2,93,18.6,99
2024-01-01T16:00,20.5,61,0.00,940.2,9.5,127,23.4,124
2024-01-01T17:00,20.2,65,0.00,940.3,12.1,143,26.3,139
2024-01-01T18:00,19.5,71,0.00,940.1,11.2,140,25.5,138
2024-01-01T19:00,18.9,74,0.00,939.3,10.2,141,23.9,136
2024-01-01T20:00,18.4,77,0.00,938.7,10.1,145,23.8,142
2024-01-01T21:00,18.0,78,0.00,938.0,9.1,146,22.4,143
2024-01-01T22:00,17.6,79,0.00,937.4,8.2,142,21.4,139
2024-01-01T23:00,17.1,81,0.00,937.3,8.7,138,21.6,134
2024-01-02T00:00,16.7,85,0.00,937.5,8.2,151,20.7,140
2024-01-02T01:00,16.1,91,0.00,938.5,7.5,145,19.4,138
