latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.321617,77.09589,813.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,17.3,95,0.00,923.7,11.9,125,19.9,125
2024-01-01T01:00,17.7,92,0.00,924.7,11.0,122,17.7,123
2024-01-01T02:00,18.0,88,0.00,925.3,10.3,115,15.8,117
2024-01-01T03:00,19.9,79,0.00,926.4,7.6,115,10.5,117
2024-01-01T04:00,22.6,67,0.00,927.3,6.5,109,8.8,109
2024-01-01T05:00,24.9,55,0.00,927.3,5.2,106,6.6,103
2024-01-01T06:00,26.5,47,0.00,926.8,4.5,104,5.5,101
2024-01-01T07:00,27.7,42,0.00,925.9,4.3,114,5.2,115
2024-01-01T08:00,28.6,38,0.00,924.6,4.4,125,5.7,125
2024-01-01T09:00,29.0,35,0.00,923.6,3.6,135,4.6,135
2024-01-01T10:00,29.0,34,0.00,923.2,2.9,150,3.6,143
2024-01-01T11:00,28.5,34,0.00,923.0,2.9,173,3.9,158
2024-01-01T12:00,27.4,46,0.00,923.0,1.8,217,3.3,193
2024-01-01T13:00,25.0,51,0.00,923.7,5.8,187,13.5,189
2024-01-01T14:00,23.0,61,0.00,924.2,5.6,165,10.9,189
2024-01-01T15:00,23.1,59,0.00,925.2,10.2,129,20.1,136
2024-01-01T16:00,22.8,55,0.00,925.6,10.9,136,21.7,137
2024-01-01T17:00,22.3,57,0.00,925.4,11.8,121,22.8,128
2024-01-01T18:00,21.0,62,0.00,924.7,12.6,110,24.6,115
2024-01-01T19:00,20.2,70,0.00,923.9,12.1,100,24.1,107
2024-01-01T20:00,19.5,78,0.00,923.2,10.6,100,22.2,107
2024-01-01T21:00,19.3,81,0.00,922.9,9.4,94,19.2,103
2024-01-01T22:00,19.0,85,0.00,922.7,9.0,106,17.3,111
2024-01-01T23:00,18.5,91,0.00,922.9,8.2,113,16.4,119
2024-01-02T00:00,17.8,96,0.00,923.2,6.0,115,15.3,120
2024-01-02T01:00,18.4,94,0.00,924.2,6.6,119,16.3,121
2024-01-02T02:00,19.2,88,0.00,924.9,8.9,122,15.4,123
2024-01-02T03:00,20.2,81,0.00,925.6,9.6,110,13.2,112
2024-01-02T04:00,21.6,74,0.00,926.0,9.2,101,12.1,100
2024-01-02T05:00,23.6,64,0.00,926.2,8.7,107,10.9,107
2024-01-02T06:00,25.9,52,0.00,925.8,10.1,92,13.0,93
2024-01-02T07:00,27.4,45,0.00,925.0,10.7,76,13.7,76
2024-01-02T08:00,28.2,39,0.00,923.7,12.5,72,15.9,72
2024-01-02T09:00,28.7,34,0.00,922.8,12.6,66,16.0,67
2024-01-02T10:00,28.4,34,0.00,922.3,11.0,67,14.0,67
2024-01-02T11:00,27.7,36,0.00,922.4,9.2,64,11.8,67
2024-01-02T12:00,26.7,39,0.00,922.5,7.1,66,12.5,72
2024-01-02T13:00,25.3,33,0.00,923.4,8.8,55,17.7,52
2024-01-02T14:00,23.0,37,0.00,923.7,11.3,73,23.0,73
2024-01-02T15:00,23.3,39,0.00,924.6,11.9,85,23.0,89
2024-01-02T16:00,22.6,50,0.00,925.0,12.4,98,22.7,105
2024-01-02T17:00,21.5,60,0.00,924.8,12.8,100,23.9,106
2024-01-02T18:00,20.9,65,0.00,924.6,14.8,108,26.1,110
2024-01-02T19:00,20.4,69,0.00,924.0,13.8,110,24.4,112
2024-01-02T20:00,20.4,71,0.00,923.3,11.4,108,19.7,111
2024-01-02T21:00,20.2,74,0.00,922.7,9.7,112,16.7,115
2024-01-02T22:00,20.0,76,0.00,922.4,8.2,131,13.8,131
2024-01-02T23:00,19.7,79,0.00,922.2,7.9,129,13.6,130
2024-01-03T00:00,19.6,79,0.00,922.7,7.9,129,13.0,129
2024-01-03T01:00,19.3,83,0.00,923.3,10.3,115,15.9,115
2024-01-03T02:00,19.2,84,0.00,924.2,10.2,113,14.8,113
2024-01-03T03:00,20.5,77,0.00,925.5,9.8,107,12.9,108
2024-01-03T04:00,22.7,66,0.00,926.2,9.7,117,12.4,116
2024-01-03T05:00,24.6,57,0.00,926.2,9.2,111,11.5,110
2024-01-03T06:00,26.1,51,0.00,925.9,7.3,110,9.1,108
2024-01-03T07:00,26.2,49,0.00,924.5,6.9,99,8.8,99
2024-01-03T08:00,26.5,47,0.00,923.5,5.8,97,7.2,96
2024-01-03T09:00,26.1,47,0.00,922.7,5.4,94,6.8,90
2024-01-03T10:00,26.0,46,0.00,922.5,5.5,101,7.3,99
2024-01-03T11:00,25.7,46,0.00,922.2,7.6,85,9.7,86
2024-01-03T12:00,25.2,48,0.00,922.5,6.7,74,11.8,78
2024-01-03T13:00,23.9,54,0.00,922.9,8.8,35,15.8,43
2024-01-03T14:00,23.5,56,0.00,923.4,10.7,50,19.5,51
2024-01-03T15:00,22.3,64,0.20,923.8,10.8,60,19.2,60
2024-01-03T16:00,21.8,66,0.00,924.0,11.7,72,20.7,73
2024-01-03T17:00,21.8,65,0.00,923.7,12.3,93,21.7,96
2024-01-03T18:00,21.3,70,0.00,923.7,12.9,113,22.5,112
2024-01-03T19:00,20.4,79,0.00,922.9,13.8,123,24.3,122
2024-01-03T20:00,19.6,86,0.00,922.5,11.0,128,21.4,126
2024-01-03T21:00,19.3,90,0.00,922.2,8.9,111,17.9,118
2024-01-03T22:00,19.3,90,0.00,922.2,9.0,113,17.4,114
2024-01-03T23:00,19.2,90,0.00,922.2,9.1,108,17.3,111
