latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.68014,75.885765,477.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,18.7,70,0.00,959.5,14.0,25.9,102,111
2024-01-01T01:00,18.1,77,0.00,961.1,13.4,25.0,114,118
2024-01-01T02:00,18.2,80,0.00,961.8,12.6,24.0,121,123
2024-01-01T03:00,20.0,74,0.00,962.8,12.7,20.6,125,126
2024-01-01T04:00,22.2,68,0.00,963.5,15.0,18.6,132,133
2024-01-01T05:00,24.5,60,0.00,963.6,14.3,16.6,137,138
2024-01-01T06:00,26.6,51,0.00,962.9,13.8,15.8,137,137
2024-01-01T07:00,28.1,43,0.00,961.7,12.0,13.2,134,133
2024-01-01T08:00,29.1,36,0.00,960.4,8.4,9.3,121,118
2024-01-01T09:00,29.7,33,0.00,959.4,7.2,8.3,108,108
2024-01-01T10:00,29.9,31,0.00,959.0,7.4,8.2,104,105
2024-01-01T11:00,29.8,31,0.00,958.8,7.7,8.5,101,102
2024-01-01T12:00,29.1,33,0.00,959.0,8.2,9.3,105,103
2024-01-01T13:00,27.7,42,0.00,959.6,8.4,14.3,137,137
2024-01-01T14:00,26.5,47,0.00,960.4,7.9,15.3,137,141
2024-01-01T15:00,25.4,51,0.00,960.7,7.7,13.8,118,137
2024-01-01T16:00,24.6,53,0.00,960.9,8.7,13.5,120,132
2024-01-01T17:00,24.1,53,0.00,960.8,9.7,11.8,132,128
2024-01-01T18:00,22.7,57,0.00,960.2,11.3,15.0,127,132
2024-01-01T19:00,21.3,62,0.00,959.6,10.8,18.8,111,126
2024-01-01T20:00,20.6,63,0.00,959.2,13.3,23.2,93,103
2024-01-01T21:00,20.6,60,0.00,958.7,15.3,28.4,98,102
2024-01-01T22:00,19.9,64,0.00,958.5,17.3,30.9,113,118
2024-01-01T23:00,19.3,68,0.00,958.6,15.5,29.0,121,125
2024-01-02T00:00,18.9,73,0.00,958.9,15.0,27.4,120,125
2024-01-02T01:00,18.5,78,0.00,960.2,14.0,26.4,119,122
2024-01-02T02:00,18.5,80,0.00,960.9,12.6,24.3,121,125
2024-01-02T03:00,20.5,73,0.00,961.9,12.6,22.3,127,129
2024-01-02T04:00,22.8,67,0.00,962.4,15.3,18.8,135,135
2024-01-02T05:00,25.0,59,0.00,962.3,16.0,18.8,144,144
2024-01-02T06:00,27.0,50,0.00,961.7,15.8,18.1,145,145
2024-01-02T07:00,28.5,42,0.00,960.4,13.3,14.8,139,139
2024-01-02T08:00,29.4,36,0.00,959.1,10.7,12.1,130,127
2024-01-02T09:00,30.0,34,0.00,958.3,10.4,11.7,124,124
2024-01-02T10:00,30.2,33,0.00,957.6,9.7,10.8,121,120
2024-01-02T11:00,29.9,33,0.00,957.7,9.6,10.6,110,108
2024-01-02T12:00,29.2,35,0.00,957.9,10.2,11.7,108,108
2024-01-02T13:00,27.7,42,0.00,958.7,8.3,13.3,92,93
2024-01-02T14:00,26.5,46,0.00,959.6,8.5,14.3,102,108
2024-01-02T15:00,25.4,51,0.00,960.1,9.0,15.6,106,116
2024-01-02T16:00,24.5,53,0.00,960.1,9.0,17.5,113,127
2024-01-02T17:00,23.7,55,0.00,959.9,10.0,17.1,105,120
2024-01-02T18:00,22.5,58,0.00,959.7,13.7,23.4,85,94
2024-01-02T19:00,22.6,54,0.00,959.3,19.1,33.7,94,97
2024-01-02T20:00,21.9,52,0.00,959.0,19.1,33.1,102,104
2024-01-02T21:00,20.9,55,0.00,958.5,18.0,31.4,110,114
2024-01-02T22:00,20.2,60,0.00,958.2,16.6,29.5,117,120
2024-01-02T23:00,19.8,66,0.00,958.2,15.7,28.3,122,124
2024-01-03T00:00,19.4,71,0.00,958.7,14.5,26.2,134,134
2024-01-03T01:00,19.3,81,0.00,959.6,15.4,26.9,127,128
2024-01-03T02:00,19.3,83,0.00,960.4,14.5,25.5,134,134
2024-01-03T03:00,20.8,76,0.00,961.3,16.8,23.0,138,139
2024-01-03T04:00,22.7,67,0.00,961.9,19.1,23.5,139,139
2024-01-03T05:00,25.0,55,0.00,962.0,18.9,22.5,140,140
2024-01-03T06:00,26.9,48,0.00,961.2,18.1,20.9,139,138
2024-01-03T07:00,28.4,43,0.00,959.8,16.6,18.9,139,138
