latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
11.42355,75.721924,15.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,26.0,87,0.10,1009.9,2.2,360,4.3,265
2024-01-01T01:00,24.7,87,0.00,1010.4,5.1,51,5.4,48
2024-01-01T02:00,25.1,83,0.00,1011.1,5.4,70,5.2,74
2024-01-01T03:00,27.0,76,0.00,1011.9,5.4,110,6.8,115
2024-01-01T04:00,28.1,71,0.00,1012.5,7.3,110,9.0,106
2024-01-01T05:00,29.2,63,0.00,1012.2,6.2,100,7.6,98
2024-01-01T06:00,30.3,57,0.00,1011.4,3.6,135,4.1,128
2024-01-01T07:00,30.8,55,0.00,1010.4,3.3,193,3.7,191
2024-01-01T08:00,30.7,57,0.00,1008.9,6.4,232,7.5,235
2024-01-01T09:00,30.0,67,0.00,1008.0,10.9,243,12.9,247
2024-01-01T10:00,30.0,64,0.00,1007.7,10.7,250,13.8,255
2024-01-01T11:00,29.6,63,0.00,1007.6,8.0,262,10.5,266
2024-01-01T12:00,29.1,68,0.00,1008.0,5.4,266,7.9,270
2024-01-01T13:00,27.8,75,0.00,1009.2,3.0,346,5.0,330
2024-01-01T14:00,27.8,71,0.00,1009.9,4.0,355,8.0,333
2024-01-01T15:00,27.3,75,0.00,1010.5,4.7,360,9.4,342
2024-01-01T16:00,26.7,82,0.00,1010.9,3.6,360,7.1,345
2024-01-01T17:00,26.4,84,0.00,1010.9,4.0,10,5.9,349
2024-01-01T18:00,26.7,82,0.00,1010.6,3.3,347,4.4,325
2024-01-01T19:00,26.1,86,0.00,1010.1,3.6,6,4.0,333
2024-01-01T20:00,26.2,81,0.00,1009.5,2.6,56,3.4,32
2024-01-01T21:00,25.6,87,0.00,1009.0,3.3,96,3.3,84
2024-01-01T22:00,25.6,86,0.00,1008.9,5.2,196,7.2,198
2024-01-01T23:00,25.3,87,0.10,1008.9,3.2,360,4.8,347
2024-01-02T00:00,25.2,84,0.00,1009.0,6.6,22,10.7,12
2024-01-02T01:00,25.7,83,0.00,1009.7,3.6,315,7.2,307
2024-01-02T02:00,26.2,82,0.00,1010.2,9.9,314,15.6,308
2024-01-02T03:00,27.1,77,0.00,1010.8,6.6,351,10.0,339
2024-01-02T04:00,28.7,69,0.00,1010.8,6.1,28,7.9,24
2024-01-02T05:00,30.2,61,0.00,1010.3,3.7,61,4.6,51
2024-01-02T06:00,31.2,57,0.00,1009.6,2.9,150,3.1,144
2024-01-02T07:00,31.7,56,0.00,1008.9,7.8,214,8.9,212
2024-01-02T08:00,31.1,61,0.00,1007.9,14.1,230,16.9,232
2024-01-02T09:00,30.6,62,0.00,1007.2,14.3,236,18.1,239
2024-01-02T10:00,30.5,60,0.00,1006.8,11.9,241,15.1,245
2024-01-02T11:00,30.1,63,0.00,1006.8,11.0,251,14.2,254
2024-01-02T12:00,29.5,69,0.00,1007.3,8.3,272,11.2,274
2024-01-02T13:00,28.9,72,0.00,1008.4,11.0,302,18.0,303
2024-01-02T14:00,28.5,75,0.00,1009.2,9.2,312,16.1,310
2024-01-02T15:00,28.1,76,0.00,1009.9,7.4,337,14.2,330
2024-01-02T16:00,27.7,78,0.00,1010.3,7.0,339,14.3,335
2024-01-02T17:00,27.3,78,0.00,1010.3,6.0,343,13.7,337
2024-01-02T18:00,26.9,83,0.00,1010.1,3.6,354,9.4,337
2024-01-02T19:00,26.4,84,0.00,1009.7,4.7,351,9.7,338
2024-01-02T20:00,25.9,86,0.00,1009.2,5.4,20,8.4,353
2024-01-02T21:00,26.0,84,0.00,1008.6,2.3,162,2.2,171
2024-01-02T22:00,26.0,88,0.10,1008.1,4.2,239,8.5,234
2024-01-02T23:00,26.1,87,0.10,1008.1,1.4,90,1.8,191
2024-01-03T00:00,25.6,89,0.00,1008.7,2.3,129,2.6,196
2024-01-03T01:00,26.1,88,0.00,1009.3,0.8,63,1.8,233
2024-01-03T02:00,25.7,90,0.00,1010.1,4.7,58,5.0,30
2024-01-03T03:00,27.1,82,0.00,1011.0,5.9,14,8.3,360
2024-01-03T04:00,28.3,74,0.10,1011.3,9.9,341,13.1,339
2024-01-03T05:00,29.3,69,0.10,1011.4,9.2,329,12.3,328
2024-01-03T06:00,30.3,64,0.00,1010.5,7.7,323,9.8,324
2024-01-03T07:00,31.0,63,0.00,1009.1,9.2,296,11.4,305
2024-01-03T08:00,31.5,61,0.00,1007.9,11.2,285,14.0,293
2024-01-03T09:00,30.7,64,0.00,1007.4,12.8,286,16.3,292
2024-01-03T10:00,29.8,67,0.50,1007.1,13.0,304,17.2,307
2024-01-03T11:00,29.2,71,0.30,1007.2,12.0,311,16.1,312
2024-01-03T12:00,28.5,71,0.00,1007.9,13.0,326,18.1,329
2024-01-03T13:00,28.3,75,0.00,1007.9,8.4,335,12.4,338
2024-01-03T14:00,27.7,78,0.00,1008.3,3.8,343,7.9,336
2024-01-03T15:00,27.3,83,0.00,1009.1,2.3,141,3.1,126
2024-01-03T16:00,27.2,81,0.00,1009.5,10.2,172,16.1,164
2024-01-03T17:00,26.0,88,0.40,1009.9,10.5,229,16.8,225
2024-01-03T18:00,25.9,91,0.30,1009.6,4.5,166,8.6,178
2024-01-03T19:00,25.7,92,0.00,1009.2,3.8,131,8.7,150
2024-01-03T20:00,25.7,91,0.00,1008.7,5.5,122,9.4,130
2024-01-03T21:00,24.9,94,0.00,1008.0,3.5,114,7.9,120
2024-01-03T22:00,24.3,94,0.00,1008.1,4.6,129,6.9,133
2024-01-03T23:00,24.6,90,0.10,1008.2,3.2,90,6.3,114
2024-01-04T00:00,24.4,88,0.00,1008.5,2.8,50,5.1,82
2024-01-04T01:00,25.0,97,0.10,1009.3,4.7,351,7.6,355
2024-01-04T02:00,25.1,95,0.00,1010.2,6.4,333,8.4,329
2024-01-04T03:00,26.0,88,0.00,1010.8,3.6,360,4.0,350
2024-01-04T04:00,27.3,83,0.00,1011.1,1.8,360,2.2,360
2024-01-04T05:00,27.9,77,0.00,1010.8,2.9,353,3.6,354
2024-01-04T06:00,28.6,72,0.00,1010.1,4.1,322,5.4,323
2024-01-04T07:00,29.6,67,0.00,1008.6,3.3,264,4.0,275
2024-01-04T08:00,28.7,71,0.00,1007.7,6.5,270,7.6,275
2024-01-04T09:00,28.1,75,2.10,1007.4,13.0,265,16.2,267
2024-01-04T10:00,25.7,92,6.40,1007.5,11.6,296,17.2,296
2024-01-04T11:00,25.3,93,2.40,1007.9,7.5,325,12.4,324
2024-01-04T12:00,24.7,92,3.40,1008.8,4.8,283,7.8,304
2024-01-04T13:00,25.6,90,0.20,1008.3,4.8,333,8.9,339
2024-01-04T14:00,25.1,95,0.00,1009.4,3.3,347,3.6,354
2024-01-04T15:00,25.1,94,0.00,1010.1,1.5,45,4.0,90
2024-01-04T16:00,25.5,88,0.10,1010.4,7.9,150,14.5,157
2024-01-04T17:00,25.6,91,0.40,1010.4,6.6,158,12.4,163
2024-01-04T18:00,25.1,94,1.10,1010.4,8.6,158,15.0,159
2024-01-04T19:00,24.9,93,2.10,1010.1,7.9,133,14.3,139
2024-01-04T20:00,24.6,94,3.20,1009.8,8.4,133,14.8,135
2024-01-04T21:00,24.4,93,4.40,1009.2,8.7,142,15.0,145
2024-01-04T22:00,24.2,94,3.80,1008.7,7.7,131,13.5,134
2024-01-04T23:00,24.0,95,2.00,1008.6,6.1,118,11.2,123
2024-01-05T00:00,23.8,95,1.70,1008.9,6.1,90,10.7,102
2024-01-05T01:00,24.2,92,0.00,1009.4,7.4,141,14.1,140
2024-01-05T02:00,24.5,91,0.00,1010.1,4.3,95,8.4,115
2024-01-05T03:00,25.1,89,0.00,1010.9,1.8,79,1.8,79
2024-01-05T04:00,26.2,86,0.00,1011.3,1.1,18,1.5,346
2024-01-05T05:00,27.5,84,0.00,1011.0,2.6,326,3.4,328
2024-01-05T06:00,27.9,81,0.00,1010.2,2.3,309,3.1,315
2024-01-05T07:00,28.0,80,0.00,1009.2,2.5,262,3.2,270
2024-01-05T08:00,28.5,77,0.00,1008.4,6.4,207,7.7,208
2024-01-05T09:00,27.6,79,0.00,1008.0,10.4,200,13.9,201
2024-01-05T10:00,27.6,82,0.40,1007.7,9.1,187,12.4,188
2024-01-05T11:00,27.6,83,0.20,1007.7,8.0,175,12.3,175
2024-01-05T12:00,27.2,85,0.30,1007.9,8.5,168,13.6,168
2024-01-05T13:00,27.0,85,0.00,1008.3,5.0,201,9.6,193
2024-01-05T14:00,26.9,87,0.00,1009.1,7.7,208,13.7,207
2024-01-05T15:00,26.9,88,0.00,1010.1,7.6,185,12.9,193
2024-01-05T16:00,26.7,87,0.00,1010.4,10.0,165,17.0,175
2024-01-05T17:00,26.4,90,0.00,1010.1,9.7,149,16.5,160
2024-01-05T18:00,26.0,91,0.00,1010.1,10.4,136,17.2,143
2024-01-05T19:00,25.5,93,0.00,1009.9,10.0,139,16.6,146
2024-01-05T20:00,25.3,93,0.00,1009.4,10.5,131,17.3,138
2024-01-05T21:00,25.1,93,0.00,1008.8,7.0,102,12.6,121
2024-01-05T22:00,24.9,91,0.00,1008.3,5.2,74,9.4,108
2024-01-05T23:00,24.5,93,0.00,1008.2,2.0,45,3.3,84
2024-01-06T00:00,24.3,92,0.00,1008.7,1.9,22,2.3,18
2024-01-06T01:00,24.6,95,0.00,1009.1,4.7,94,8.9,104
2024-01-06T02:00,25.0,95,0.00,1009.9,5.5,113,9.0,127
2024-01-06T03:00,26.0,92,0.00,1010.9,2.1,31,1.6,63
2024-01-06T04:00,27.2,86,0.00,1011.1,3.2,27,4.0,27
2024-01-06T05:00,28.1,82,0.00,1010.6,3.7,349,4.6,342
